time_s,r_eci_x_m,r_eci_y_m,r_eci_z_m,v_eci_x_mps,v_eci_y_mps,v_eci_z_mps,latitude_deg,longitude_deg,altitude_m,downrange_m,crossrange_m,speed_mps,radial_velocity_mps,tangential_velocity_mps,mass_kg,stage_id,thrust_N,pitch_ref_deg,azimuth_ref_deg,qw_ref,qx_ref,qy_ref,qz_ref,omega_ref_x_radps,omega_ref_y_radps,omega_ref_z_radps,rho_kgpm3,dynamic_pressure_Pa,drag_x_N,drag_y_N,drag_z_N
207.6,-1392399.84668791,5610615.06466268,3225920.52582943,-1835.88451010185,516.839378034546,1969.25247472768,29.1632392721734,103.070279233955,241858.617509424,155402.165953759,-954.277240516632,2741.45038006165,1783.79636058145,2081.73502884409,33788.4606560156,3,400000,35.6165080650764,44.3647618564369,0.36053901720968,0.258903136619478,-0.670271327143225,0.594741230223476,0.000118694656894705,-0.00633820376818579,-8.68274191645854e-05,0,0,0,-0,-0
207.7,-1392583.46144718,5610666.71488755,3226117.47575784,-1836.41073121043,516.165010162985,1969.74614026964,29.164329790985,103.071504389059,242036.98940794,155582.813125659,-955.618455369782,2742.03036973126,1783.64156583221,2082.63134355655,33778.0020281901,3,400000,35.5819634248473,44.3647618564369,0.360327559303153,0.259096717809109,-0.670380936160299,0.594661535043272,0.000118676946210562,-0.00634245380965343,-8.69441932322584e-05,0,0,0,-0,-0
207.8,-1392767.12884535,5610718.29764286,3226314.47506682,-1836.93728819732,515.489986556363,1970.24008613947,29.1654208268578,103.072730157971,242215.345813794,155763.554402488,-956.96078075144,2742.61089548635,1783.48650722642,2083.52835415834,33767.5434003647,3,400000,35.5473951930648,44.3647618564369,0.360115926536281,0.259290402757777,-0.670490553227518,0.59458172232695,0.000118659132729875,-0.00634669490710614,-8.70610629112198e-05,0,0,0,-0,-0
207.9,-1392950.84891601,5610769.81286297,3226511.5237844,-1837.46418105151,514.814306236007,1970.73431211574,29.166512380181,103.073956541183,242393.686700562,155944.389854424,-958.304217436016,2743.1919574654,1783.33118394625,2084.426061022,33757.0847725393,3,400000,35.5128034215393,44.3647618564369,0.359904119162348,0.259484191130439,-0.670600178038267,0.594501792073331,0.000118641216323042,-0.00635092706058729,-8.71780280713081e-05,0,0,0,-0,-0
208,-1393134.62169275,5610821.26048218,3226708.62193858,-1837.99140976114,514.137968223597,1971.22881797615,29.1676044513438,103.075183539187,242572.012041735,156125.31955168,-959.648766200204,2743.77355580676,1783.17559517374,2085.32446451896,33746.6261447139,3,400000,35.4781881620814,44.3647618564369,0.359692137434874,0.259678082592081,-0.670709810286183,0.594421744281536,0.000118623196864313,-0.00635515027015121,-8.72950885903866e-05,0,0,0,-0,-0
208.1,-1393318.44720916,5610872.64043466,3226905.76955732,-1838.51897431351,513.460971541169,1971.72360349749,29.1686970407356,103.076411152475,242750.32181072,156306.343564502,-960.994427822021,2744.35569064871,1783.01974009071,2086.22356501953,33736.1675168885,3,400000,35.4435494665015,44.3647618564369,0.359479981607621,0.259872076807726,-0.670819449665163,0.594341578950987,0.000118605074224104,-0.00635936453584799,-8.74122443452452e-05,0,0,0,-0,-0
208.2,-1393502.32549881,5610923.9526545,3227102.96666859,-1839.04687469509,512.783315211118,1972.21866845564,29.1697901487461,103.077639381542,242928.615980847,156487.461963169,-962.341203080417,2744.9383621294,1782.86361787886,2087.12336289294,33725.7088890631,3,400000,35.40888738661,44.3647618564369,0.359267651934585,0.26006617344243,-0.670929095869357,0.594261296081403,0.000118586848271962,-0.00636356985772316,-8.75294952051552e-05,0,0,0,-0,-0
208.3,-1393686.25659529,5610975.19707568,3227300.21330032,-1839.57511089151,512.104998256194,1972.71401262557,29.1708837757649,103.078868226879,243106.894525364,156668.674817993,-963.68909275638,2745.5215703869,1782.7072277197,2088.0238585073,33715.2502612377,3,400000,35.3742019742176,44.3647618564369,0.359055148670002,0.260260372161282,-0.671038748593175,0.594180895672807,0.000118568518886979,-0.00636776623582819,-8.76468410432486e-05,0,0,0,-0,-0
208.4,-1393870.24053218,5611026.3736321,3227497.50948042,-1840.10368288754,511.426019699511,1973.20963578137,29.1719779221821,103.080097688981,243285.157417432,156849.982199319,-965.038097633122,2746.10531555918,1782.55056879456,2088.92505222963,33704.7916334122,3,400000,35.3394932811347,44.3647618564369,0.358842472068348,0.260454672629404,-0.671148407531284,0.594100377725522,0.000118550085938998,-0.00637195367021201,-8.77642817363033e-05,0,0,0,-0,-0
208.5,-1394054.27734306,5611077.48225754,3227694.85523677,-1840.63259066712,510.746378564545,1973.7055376962,29.1730725883878,103.081327768341,243463.404630137,157031.384177524,-966.388218493623,2746.6895977841,1782.39364028464,2089.82694442584,33694.3330055868,3,400000,35.3047613591718,44.3647618564369,0.358629622384335,0.260649074511957,-0.67125807237861,0.594019742240174,0.000118531549297968,-0.00637613216092227,-8.7881817156631e-05,0,0,0,-0,-0
208.6,-1394238.36706151,5611128.52288569,3227892.25059724,-1841.16183421336,510.066073875134,1974.20171814234,29.1741677747724,103.082558465453,243641.636136476,157212.880823019,-967.739456123745,2747.27441719943,1782.23644137096,2090.72953546073,33683.8743777614,3,400000,35.2700062601394,44.3647618564369,0.358416599872915,0.260843577474132,-0.671367742830339,0.593938989217691,0.000118512908840964,-0.00638030170800604,-8.79994471743605e-05,0,0,0,-0,-0
208.7,-1394422.5097211,5611179.49545016,3228089.69558967,-1841.69141350851,509.385104655487,1974.69817689117,29.1752634817263,103.083789780812,243819.851909369,157394.472206247,-969.091811310675,2747.85977394284,1782.07897123437,2091.63282569801,33673.415749936,3,400000,35.2352280358479,44.3647618564369,0.35820340478928,0.261038181181159,-0.671477418581915,0.593858118659303,0.000118494164441006,-0.00638446231151632,-8.81171716659797e-05,0,0,0,-0,-0
208.8,-1394606.7053554,5611230.39988444,3228287.19024189,-1842.221328534,508.703469930176,1975.19491371317,29.1763597096402,103.085021714912,243998.051921654,157576.158397685,-970.445284842732,2748.4456681519,1781.92122905559,2092.53681550026,33662.9571221106,3,400000,35.2004267381079,44.3647618564369,0.357990037388859,0.261232885298303,-0.671587099329048,0.593777130566547,0.000118475315969966,-0.00638861397149599,-8.82349905037878e-05,0,0,0,-0,-0
208.9,-1394790.95399799,5611281.23612193,3228484.73458168,-1842.7515792704,508.021168724145,1975.69192837791,29.1774564589051,103.086254268247,244176.236146086,157757.939467838,-971.799877509868,2749.0320999641,1781.76321401515,2093.44150522899,33652.4984942852,3,400000,35.1656024187299,44.3647618564369,0.357776497927324,0.261427689490865,-0.671696784767706,0.593696024941261,0.000118456363299077,-0.00639275668799758,-8.83529035570685e-05,0,0,0,-0,-0
209,-1394975.25568245,5611332.00409594,3228682.32863682,-1843.28216569745,507.33820006271,1976.18922065407,29.1785537299119,103.087487441314,244354.404555334,157939.81548725,-973.155590104594,2749.61906951681,1781.60492529346,2094.34689524458,33642.0398664598,3,400000,35.1307551295243,44.3647618564369,0.357562786660583,0.261622593424182,-0.67180647459412,0.593614801785588,0.000118437306307862,-0.00639689046106541,-8.84709106995213e-05,0,0,0,-0,-0
209.1,-1395159.61044232,5611382.70373966,3228879.97243505,-1843.81308779406,506.654562971561,1976.68679030943,29.1796515230519,103.088721234607,244532.557121994,158121.78652649,-974.512423418826,2750.20657694734,1781.44636207075,2095.2529859063,33631.5812386343,3,400000,35.0958849223017,44.3647618564369,0.357348903844786,0.261817596763631,-0.671916168504787,0.593533461101978,0.000118418144869374,-0.00640101529074515,-8.85890118026632e-05,0,0,0,-0,-0
209.2,-1395344.01831119,5611433.33498622,3229077.66600412,-1844.34434553828,505.970256476761,1977.18463711089,29.1807498387165,103.089955648622,244710.693818572,158303.852656164,-975.870378248088,2750.79462239287,1781.28752352712,2096.15977757235,33621.1226108089,3,400000,35.0609918488725,44.3647618564369,0.357134849736322,0.262012699174623,-0.672025866196465,0.593452002893186,0.000118398878852188,-0.00640513117709371,-8.87072067363204e-05,0,0,0,-0,-0
209.3,-1395528.47932262,5611483.89776861,3229275.40937171,-1844.87593890734,505.285279604752,1977.68276082443,29.1818486772973,103.091190683855,244888.814617495,158486.013946908,-977.22945538834,2751.38320599051,1781.1284088425,2097.06727059978,33610.6639829835,3,400000,35.0260759610472,44.3647618564369,0.356920624591821,0.26220790032261,-0.672135567366178,0.593370427162274,0.000118379508134564,-0.00640923812015174,-8.88254953766778e-05,0,0,0,-0,-0
209.4,-1395712.99351016,5611534.39201976,3229473.2025655,-1845.40786787762,504.599631382354,1978.18116121514,29.1829480391859,103.092426340803,245066.919491108,158668.270469389,-978.589655637479,2751.97232787729,1780.96901719671,2097.97546534456,33600.2053551581,3,400000,34.9911373106364,44.3647618564369,0.356706228668152,0.26240319987308,-0.672245271711217,0.593288733912608,0.00011836003259037,-0.00641333611996592,-8.89438775910765e-05,0,0,0,-0,-0
